ID,GameCoords_0,GameCoords_1,GameCoords_2,GameFalloffStart,GameFalloffEnd,ContinentID,LightParamsID_0,LightParamsID_1,LightParamsID_2,LightParamsID_3,LightParamsID_4,LightParamsID_5,LightParamsID_6,LightParamsID_7
2844,-7307.515625,5045.94921875,-410.59985351563,94.6303024292,120.53024291992,0,1028,1028,10,1028,3,0,0,0
2845,-7358.984375,4921.0498046875,-374.16217041016,71.78645324707,91.21153259277,0,1028,1028,10,1028,3,0,0,0
2846,-7447.609375,4971.32421875,-385.13973999023,71.78645324707,91.21153259277,0,1028,1028,10,1028,3,0,0,0
2847,-7445.619140625,5069.1708984375,-396.81005859375,71.78645324707,91.21153259277,0,1028,1028,10,1028,3,0,0,0
2848,-7438.95703125,5196.5712890625,-371.30270385742,71.78645324707,91.21153259277,0,1028,1028,10,1028,3,0,0,0
2849,-7340.939453125,5240.8466796875,-378.3039855957,71.78645324707,91.21153259277,0,1028,1028,10,1028,3,0,0,0
2850,-7254.75,5235.7890625,-384.30480957031,71.78645324707,91.21153259277,0,1028,1028,10,1028,3,0,0,0
2851,-7158.251953125,5202.68359375,-381.69552612305,71.78645324707,91.21153259277,0,1028,1028,10,1028,3,0,0,0
2852,-7042.427734375,5202.3349609375,-368.48809814453,71.78645324707,91.21153259277,0,1028,1028,10,1028,3,0,0,0
2853,-6925.984375,5184.15234375,-389.48013305664,81.13128662109,113.07691955566,0,1028,1028,10,1028,3,0,0,0
2854,-6827.34375,5173.3583984375,-394.18185424805,63.88085174561,113.07691955566,0,1028,1028,10,1028,3,0,0,0
2856,-2621.048828125,-3177.828125,200.73014831543,111.56298828125,153.98225402832,0,29,13,499,13,3,0,0,0
2857,-2770.705078125,-3352.390625,250.16305541992,55.76095199585,78.77127838135,0,903,304,903,304,3,0,0,0
2858,-5003.111328125,-865.439453125,509.39395141602,54.26962280273,67.13697052002,0,34,35,406,35,3,0,0,0
2859,1440.4609375,-4417.984375,23.89095115662,104.13585662842,177.30255126953,1,910,215,5454,215,3,0,0,0
2862,-4868.8203125,-4278.861328125,325.89785766602,177.14631652832,257.95401000977,0,1030,304,1030,11,3,0,0,0
2863,-4881.900390625,-4259.333984375,560.89776611328,222.30123901367,268.69662475586,0,1030,304,1030,11,3,0,0,0
2864,-4890.04296875,-4237.5078125,821.11315917969,241.52639770508,313.64303588867,0,1030,304,1030,11,3,0,0,0
2865,-10766.296875,-2102.3125,17.12939453125,402.26760864258,455.23040771484,755,1031,9,1031,11,3,0,0,0
2866,-10393.953125,-1872.517578125,76.48197937012,462.94091796875,508.98693847656,755,1031,9,1031,11,3,0,0,0
2867,-10342.830078125,-1551.986328125,83.14328765869,327.93035888672,390.35897827148,755,1031,9,1031,11,3,0,0,0
2868,-10240.76953125,-1158.328125,73.4983291626,386.77682495117,429.59457397461,755,1031,9,1031,11,3,0,0,0
2869,-10583.87890625,-882.25,84.2622833252,328.78765869141,379.03408813477,755,1031,9,1031,11,3,0,0,0
2870,-10945.998046875,-775.671875,103.47252655029,381.978515625,434.91604614258,755,1031,9,1031,11,3,0,0,0
2871,-11261.453125,-732.78125,50.79290771484,455.60461425781,534.37194824219,755,1031,9,1031,11,3,0,0,0
2872,-10352.8828125,-605.796875,139.44596862793,478.9114074707,530.95672607422,755,1031,9,1031,11,3,0,0,0
2873,-11603.455078125,-1076.625,71.10001373291,407.75003051758,466.34353637695,755,1031,9,1031,11,3,0,0,0
2874,-11611.998046875,-1558.71875,38.43799591064,360.58056640625,420.54211425781,755,1031,9,1031,11,3,0,0,0
2875,-11516.556640625,-1902.265625,57.55686569214,380.11499023438,429.87161254883,755,1031,9,1031,11,3,0,0,0
2876,-11167.609375,-2165.521484375,56.03813552856,461.89730834961,499.1071472168,755,1031,9,1031,11,3,0,0,0
2924,-5064.734375,-5437.25,27.37700843811,139.39822387695,188.2315826416,0,914,9,10,11,3,0,0,0
2925,-5138.525390625,-5567.779296875,29.52419662476,139.39822387695,188.2315826416,0,914,9,10,11,3,0,0,0
2927,11479.956054688,10285.326171875,0,63.95529556274,117.91372680664,605,426,1038,1038,11,3,0,0,0
2928,11494.029296875,10075.680664062,0,87.53422546387,117.91372680664,605,1037,9,10,11,3,0,0,0
2929,11334.547851562,10135.883789062,0,87.53422546387,117.91372680664,605,1037,9,10,11,3,0,0,0
2931,11167.54296875,10354.565429688,0,35.6248550415,67.75141143799,605,8,9,10,11,3,0,0,0
2932,11451.552734375,10280.203125,0,18.09162139893,22.82941436768,605,1037,9,10,11,3,0,0,0
3236,0,0,0,2.77777791023,60.31244277954,669,1039,9,1039,11,3,0,0,0
3248,0,0,0,2.77770853043,3.87687921524,861,1045,1045,1045,1045,3,0,0,0
3249,-83.580078125,213.26171875,76.20874023438,35.49856185913,57.75869369507,720,1042,1042,1042,1042,3,0,0,0
3251,0,0,0,2.79166674614,6.54850530624,859,1043,345,1043,345,3,0,0,0
3252,-11575.962890625,-1304.125,77.52739715576,86.74755096436,131.53646850586,859,1044,9,1044,11,3,0,0,0
3254,0,0,181.40292358398,74.31717681885,86.43202972412,720,3042,3042,3042,3042,3,0,0,0
3260,-373.046875,-319.28125,99.86924743652,26.38594245911,40.10581588745,720,1046,1046,1046,1046,3,0,0,0
3262,0,0,0,59.66751861572,101.14167022705,930,1047,1047,1047,1047,3,0,0,0
3263,-2668.560546875,-5020.515625,20.60647201538,68.92733001709,97.00115966797,930,953,9,953,11,3,0,0,0
3264,-2660.48828125,-4950.392578125,30.58249282837,31.7756729126,54.61200332642,930,953,9,953,11,3,0,0,0
3265,-2514.376953125,-4944.51953125,34.56643295288,31.7756729126,54.61200332642,930,953,9,953,11,3,0,0,0
3273,0,0,0,27.29456138611,32.05095672607,661,853,849,983,849,3,0,0,0
3274,-4029.37890625,-6416.078125,38.796875,168.35707092285,232.88571166992,736,3040,3033,3040,3033,3,0,0,0
3275,1009.94921875,-53.484375,35.49763870239,176.95686340332,382.56506347656,720,1055,3020,1055,3022,3,0,0,0
3277,1707.16796875,-57.111328125,50.86178207397,117.70628356934,176.92094421387,720,1056,3020,1056,3022,3,0,0,0
3289,0,0,0,2.07821941376,2.09905338287,968,532,9,532,11,3,0,0,0
3329,0,0,0,2.79166674614,3.88629102707,938,1059,9,1059,11,3,0,0,0
3349,350.015625,3905.4267578125,82.97010803223,137.69175720215,200.79547119141,860,1063,1053,1063,11,3,0,0,0
3354,-4.875,188.498046875,47.1722946167,40.65440750122,57.05992889404,720,3042,3042,3042,3042,3,0,0,0
3378,0,0,0,1.72747552395,1.79779684544,939,1119,9,1119,11,3,0,0,0
3382,0,0,0,50.56620788574,62.75848770142,720,1042,3020,1042,3022,3,0,0,0
3383,-1321.78515625,769.46484375,233.05197143555,66.61013031006,89.17646789551,870,1069,1974,1069,11,3,0,0,0
3384,0,0,0,30.89353179932,42.50731658936,720,1042,1042,1042,1042,3,0,0,0
3387,17048.015625,17001.966796875,29.23209571838,2.64183211327,2.64183211327,870,776,1973,776,11,3,0,0,0
3389,970.79296875,3372.0244140625,130.9665222168,88.85578155518,124.47495269775,860,1071,9,1071,11,3,0,0,0
3390,990.6611328125,3202.4716796875,114.01584625244,124.73975372315,157.96580505371,860,1071,9,1071,11,3,0,0,0
3391,997.4423828125,3017.9580078125,85.51665496826,178.9249420166,226.94609069824,860,1071,9,1071,11,3,0,0,0
3392,933.79296875,2785.958984375,84.70545959473,110.05638122559,162.9312286377,860,1071,9,1071,11,3,0,0,0
3394,2210.1923828125,800.02734375,-17.05349159241,88.81192016602,103.84306335449,938,1073,9,1073,11,3,0,0,0
3395,-4017.59375,6403.34375,9.62109375,187.4475402832,310.51370239258,974,1076,1127,1076,1127,3,0,0,0
3396,0,0,0,0.26952064037,1.43679058552,974,1130,1127,1130,1127,3,0,0,0
3398,-4392.65625,6394.10546875,9.62109375,277.13726806641,398.25747680664,974,1076,1127,1076,1127,3,0,0,0
3399,-4640.765625,6515.0390625,-24.47764778137,277.13726806641,398.25747680664,974,1076,1127,1076,1127,3,0,0,0
3400,3647.2705078125,570.54296875,627.00610351563,306.8967590332,635.65753173828,870,1258,20,1258,20,3,0,0,0
3402,1175.916015625,-3285.375,344.38027954102,27.09744644165,35.44384384155,870,1106,1080,1445,11,3,0,0,0
3403,2343.6240234375,-1515.09375,927.77075195313,91.4171295166,91.4171295166,870,1085,1080,1446,11,3,0,0,0
3410,3097.7236328125,-1303.71875,-1.69651126862,348.72894287109,498.17376708984,870,1082,1080,1445,11,3,0,0,0
3411,2840.4267578125,-1910.59375,75.36297607422,296.73309326172,367.41729736328,870,1082,1080,1445,11,3,0,0,0
3412,3151.63671875,-721.5625,63.78522491455,249.25791931152,353.24130249023,870,1082,1080,1445,11,3,0,0,0
3413,428.375,-2196.765625,-113.93665313721,258.04180908203,353.3466796875,870,1082,1080,1445,11,3,0,0,0
3415,-323.390625,-2988.1328125,-61.59276580811,318.45892333984,486.55377197266,870,1083,1080,1445,11,3,0,0,0
3416,156.998046875,-2813.546875,27.38585281372,192.52735900879,351.42111206055,870,1083,1080,1445,11,3,0,0,0
3417,-291.640625,-2367.943359375,-2.86953926086,349.99203491211,494.19570922852,870,1083,1080,1445,11,3,0,0,0
3454,2825.6611328125,39.9375,0.12904092669,267.27041625977,267.27041625977,938,1095,9,1095,11,3,0,0,0
3465,-13850.5,-13721.29296875,91.8254776001,1001.4108276367,1653.5235595703,967,1124,9,10,11,3,0,0,0
3467,-13.265625,591.609375,374.96084594727,4.1788687706,9.21923542023,870,1107,960,1386,11,3,0,0,0
3471,0,0,0,16.99176025391,27.52005958557,959,1110,20,1110,20,3,0,0,0
3472,17045.826171875,16961.845703125,79.30960083008,12.67200946808,21.12617492676,870,1110,20,1110,20,3,0,0,0
3476,-2261.28515625,-2772.046875,70.80219268799,70.75040435791,86.69606781006,967,1114,9,1114,11,3,0,0,0
3478,-1776.390625,-2401.40625,32.33854293823,146.81452941895,191.59593200684,967,792,9,792,11,3,0,0,0
3499,0,0,0,102.32720184326,146.97119140625,940,1114,9,1114,11,3,0,0,0
3500,3546.1923828125,274,-36.37662506104,176.84129333496,218.03089904785,940,792,9,792,11,3,0,0,0
3519,-2659.248046875,-2337.15625,86.20072174072,86.71366119385,146.11584472656,967,1114,9,1114,11,3,0,0,0
3520,-11943.34375,12063.376953125,-74.38227081299,891.64947509766,1008.8350830078,967,1120,9,1120,11,3,0,0,0
3522,13119.287109375,-12232.04296875,-222.22222900391,1924.9385986328,2438.9487304688,967,1105,9,10,11,3,0,0,0
3523,13109.481445312,13369.551757812,0,1348.2568359375,1563.3249511719,967,1115,9,10,11,3,0,0,0
3524,845.15234375,4344.68359375,236.28205871582,38.49066543579,88.86193847656,860,1116,1053,1116,1053,3,0,0,0
3525,0,0,0,11.65481281281,13.65733337402,860,1052,1053,1052,1053,3,0,0,0
3526,842.2998046875,4795.0517578125,218.56793212891,273.31652832031,319.0739440918,860,1052,1053,1052,1053,3,0,0,0
3529,-10146.03515625,-2829.78515625,23.64024543762,137.05653381348,163.89601135254,751,3025,3020,3034,3022,3,0,0,0
3537,-2225.86328125,-1625.671875,251.74273681641,590.08929443359,964.93566894531,870,1121,9,1121,11,3,0,0,0
3538,-2176.015625,-2545.640625,239.70567321777,542.23577880859,1014.4661865234,870,1121,9,1121,11,3,0,0,0
3539,-2223.984375,-798.328125,260.67056274414,560.71710205078,906.36126708984,870,1121,9,1121,11,3,0,0,0
3551,-3646.251953125,6346.0986328125,160.6639251709,82.17848205566,163.68305969238,974,1129,1127,1129,805,3,0,0,0
3552,314.640625,-3.78125,30.83016014099,206.92903137207,236.12619018555,730,1131,9,1131,11,3,0,0,0
3553,-12343.828125,13207.154296875,45.54075241089,30.57539176941,44.34644317627,967,1131,9,1131,11,3,0,0,0
3555,6344.40234375,504.953125,108.54588317871,60.12210464478,60.12210464478,870,1139,9,10,11,3,0,0,0
3556,807.01171875,-198.890625,405.33135986328,109.63842010498,169.55171203613,870,1136,9,1470,11,3,0,0,0
3557,687.2041015625,-126.40625,336.40811157227,66.85928344727,107.15177154541,870,1136,9,1470,11,3,0,0,0
3561,-12140.515625,12089.40234375,-204.24061584473,201.66145324707,204.89068603516,967,1138,1138,1138,1138,3,0,0,0
3562,-12098.85546875,12166.58984375,-225.24961853027,220.35307312012,222.69445800781,967,1138,1138,1138,1138,3,0,0,0
3563,-12058.578125,12242.08984375,-199.32431030273,191.25805664063,193.79693603516,967,1138,1138,1138,1138,3,0,0,0
3564,-11961.7890625,12305.220703125,-196.21000671387,190.46730041504,192.79232788086,967,1138,1138,1138,1138,3,0,0,0
3565,-12814.744140625,12811.9140625,2.30698800087,62.41883850098,90.53417205811,967,1140,1140,1140,1140,3,0,0,0
3566,4316.2578125,635.32421875,43.29958724976,156.06031799316,201.45288085938,940,792,9,792,11,3,0,0,0
3583,3244.51171875,531.51171875,535.42449951172,74.08922576904,389.97445678711,870,1258,20,1258,20,3,0,0,0
3584,2703.4892578125,1497.2509765625,731.41955566406,20.71595573425,20.71595573425,870,1258,9,1258,11,3,0,0,0
3592,1208.5361328125,1291.1923828125,893.82409667969,53.79712295532,53.79712295532,870,1117,1274,1117,1274,3,0,0,0
3597,-58.177734375,908.41796875,160.88899230957,33.27659988403,70.23111724854,870,1152,9,1386,11,3,0,0,0
3604,240.59375,1979.9990234375,162.07986450195,111.42640686035,150.96528625488,870,1154,9,1386,11,3,0,0,0
3605,61.541015625,2024.2177734375,140.26914978027,114.15952301025,200.13209533691,870,1154,9,1386,11,3,0,0,0
3606,-52.640625,1623.13671875,235.63932800293,113.7520904541,153.37455749512,870,1155,1153,1386,11,3,0,0,0
3612,777.19921875,-351.234375,396.77798461914,48.04417800903,84.62719726563,870,1136,9,1470,11,3,0,0,0
3613,-1127.9375,-474.390625,0.88072377443,93.08671569824,136.28684997559,870,1156,9,1156,11,3,0,0,0
3614,-1156.734375,-361.5,0.97178822756,62.95077133179,101.23919677734,870,1156,9,1156,11,3,0,0,0
3620,17051.373046875,17004.935546875,101.87489318848,0.34177356958,0.69622194767,870,1161,1226,1161,1226,3,0,0,0
3676,2173.63671875,378.212890625,476.04611206055,105.14958190918,223.6653137207,870,1359,1226,1359,1226,3,0,0,0
3677,2241.5810546875,254.34375,458.10247802734,74.4718170166,169.25576782227,870,1359,1226,1359,1226,3,0,0,0
3678,2018.51171875,245.685546875,463.75765991211,74.4718170166,169.25576782227,870,1359,1226,1359,1226,3,0,0,0
3679,2870.3173828125,1089.0361328125,599.90637207031,92.8963394165,246.3706817627,870,1258,9,1258,11,3,0,0,0
3681,1511.6455078125,-1284.8828125,223.96041870117,66.62133026123,128.23054504395,870,1229,1080,1445,11,3,0,0,0
3683,1464.01171875,-1210.984375,220.32649230957,82.55210876465,153.72265625,870,1229,1080,1445,11,3,0,0,0
3684,1637.962890625,-1199.484375,223.2744140625,66.62133026123,128.23054504395,870,1229,1080,1445,11,3,0,0,0
3685,17065.296875,17043.642578125,-51.986328125,3.89799284935,4.88217592239,870,1358,1080,1358,1080,3,0,0,0
3686,908.2353515625,601.900390625,-2.712674e-05,105.58881378174,135.26472473145,1004,1232,39,1232,39,3,0,0,0
3687,1100.6884765625,646.712890625,0.12150064856,52.08477401733,69.79822540283,1004,1233,39,1233,39,3,0,0,0
3688,1148.4296875,567.26171875,0.11810980737,93.68304443359,105.26892852783,1004,1233,39,1233,39,3,0,0,0
3689,1137.7392578125,725.63671875,5.26215267181,93.68304443359,105.26892852783,1004,1233,39,1233,39,3,0,0,0
3690,921.2734375,540.65625,12.90810108185,64.92259216309,75.02484893799,1001,1232,9,1232,11,3,0,0,0
3691,1018.26171875,498.951171875,12.90611457825,56.13776016235,63.23338699341,1001,1232,9,1232,11,3,0,0,0
3692,3010.2080078125,2931.44921875,407.1669921875,102.29753112793,394.16342163086,870,1237,9,1237,11,3,0,0,0
3694,17050.533203125,17056.845703125,101.44930267334,0.7426918149,1.1685898304,870,1224,1226,1224,1226,3,0,0,0
3717,-159.16015625,1598.15234375,245.09321594238,28.40460205078,107.84629821777,870,1155,1153,1386,11,3,0,0,0
3718,114.701171875,1319.76171875,216.92207336426,35.75406646729,128.91111755371,870,1234,9,1386,11,3,0,0,0
3719,248.9375,1264.51171875,217.23573303223,35.75406646729,128.91111755371,870,1234,9,1386,11,3,0,0,0
3720,417.25,1205.63671875,216.77717590332,35.75406646729,128.91111755371,870,1234,9,1386,11,3,0,0,0
3721,-6.171875,1344.44921875,218.77932739258,35.75406646729,128.91111755371,870,1234,9,1386,11,3,0,0,0
3722,-163.75,1369.0517578125,215.65188598633,35.75406646729,128.91111755371,870,1234,9,1386,11,3,0,0,0
3724,-271.734375,1439.40234375,231.32061767578,35.75406646729,128.91111755371,870,1234,9,1386,11,3,0,0,0
3725,-189.53125,1278.4423828125,199.97750854492,35.75406646729,128.91111755371,870,1234,9,1386,11,3,0,0,0
3726,-4.037109375,1232.5517578125,200.4599609375,35.75406646729,128.91111755371,870,1234,9,1386,11,3,0,0,0
3727,414.78125,3604.833984375,93.2717590332,168.18704223633,240.82595825195,860,1063,1053,1063,11,3,0,0,0
3729,0,0,0,14.28611373901,26.01880645752,998,1322,1274,1322,1274,3,0,0,0
3732,535.591796875,-733.78125,243.61212158203,176.18702697754,276.12503051758,870,1482,1080,1445,1080,3,0,0,0
3733,250.84375,-729.84375,232.21459960938,176.19396972656,299.02490234375,870,1482,1080,1445,1080,3,0,0,0
3747,0,0,0,25.03129196167,35.35626983643,976,1063,1053,1063,1053,3,0,0,0
3748,0,0,0,23.49705505371,29.8660697937,975,1063,1053,1063,1053,3,0,0,0
3750,-4696.90625,-4219.671875,-6.300116539,2.7776389122,47.28639984131,1019,3031,3032,3031,3032,3,0,0,0
3751,-3736.53125,-4459.453125,-11.45220279694,175.75877380371,393.97601318359,1019,3046,3032,3046,3032,3,0,0,0
3752,1233.9248046875,1686.19921875,501.66644287109,8.62288379669,14.12295246124,870,1257,9,1257,11,3,0,0,0
3814,-588.34375,3201.1611328125,146.72645568848,72.12830352783,107.51835632324,870,1280,13,1280,0,3,0,0,0
3838,-539.78125,3264.2861328125,146.65217590332,49.63496398926,97.98608398438,870,1280,13,1280,0,3,0,0,0
3839,1208.6611328125,3302.96484375,157.54243469238,67.83925628662,104.34313201904,870,1280,1226,1280,1226,3,0,0,0
3840,1221.9384765625,3140.4404296875,170.2287902832,94.43294525146,147.04063415527,870,1280,1226,1280,1226,3,0,0,0
3841,1316.587890625,3076.79296875,211.03651428223,52.50009155273,146.96151733398,870,1280,1226,1280,1226,3,0,0,0
3842,1199.26171875,3355.82421875,162.2082824707,19.56091499329,128.36692810059,870,1280,1226,1280,1226,3,0,0,0
3844,1178.0517578125,3484.48046875,108.82330322266,19.56091499329,128.36692810059,870,1280,1226,1280,1226,3,0,0,0
3853,591.9921875,4132.43359375,202.79829406738,78.79848480225,104.89450836182,870,1302,1226,1302,1226,3,0,0,0
3854,592.921875,4032.7529296875,204.21479797363,52.10726928711,86.94546508789,870,1302,1226,1302,1226,3,0,0,0
3859,16123.521484375,16666.212890625,8.64366340637,1.97440695763,14.59309768677,451,12,9,0,0,3,0,0,0
3866,958.9423828125,2425.7998046875,300.29452514648,50.68656158447,129.71481323242,870,1344,1226,1344,1226,3,0,0,0
3867,957.49609375,2506.9716796875,293.19613647461,50.68656158447,119.02011871338,870,1344,1226,1344,1226,3,0,0,0
3868,948.60546875,2599.3798828125,284.44940185547,50.68656158447,122.60398864746,870,1344,1226,1344,1226,3,0,0,0
3869,973.6748046875,2665.90234375,272.46279907227,50.68656158447,121.2557220459,870,1344,1226,1344,1226,3,0,0,0
3870,969.9580078125,2775.62109375,255.04254150391,50.68656158447,128.30255126953,870,1344,1226,1344,1226,3,0,0,0
3871,929.7236328125,2861.0361328125,247.90289306641,73.75458526611,145.12579345703,870,1344,1226,1344,1226,3,0,0,0
3872,828.712890625,2975.7861328125,220.7180480957,156.88697814941,266.20559692383,870,1344,1226,1344,1226,3,0,0,0
3873,733.5517578125,3216.4248046875,209.283203125,122.15268707275,250.11170959473,870,1344,1226,1344,1226,3,0,0,0
3874,627.26171875,3410.0830078125,208.25299072266,97.39095306396,212.84005737305,870,1344,1226,1344,1226,3,0,0,0
3875,531.6875,3519.08984375,208.79795837402,97.39095306396,200.9119720459,870,1344,1226,1344,1226,3,0,0,0
3876,482.853515625,3677.52734375,213.14366149902,82.67967224121,185.88940429688,870,1344,1226,1344,1226,3,0,0,0
3877,433.294921875,3795.0185546875,218.01768493652,82.67967224121,184.98844909668,870,1344,1226,1344,1226,3,0,0,0
3878,-358.578125,2545.5751953125,143.86349487305,72.17678070068,114.37200164795,870,1344,1226,1344,1226,3,0,0,0
3879,-342.75,2633.57421875,138.06358337402,82.67967224121,162.62161254883,870,1344,1226,1344,1226,3,0,0,0
3880,-320.71875,2758.0986328125,133.0280456543,82.67967224121,165.25971984863,870,1344,1226,1344,1226,3,0,0,0
3881,-288.46875,2874.38671875,127.30272674561,82.67967224121,167.33732604981,870,1344,1226,1344,1226,3,0,0,0
3882,-252.876953125,3001.8642578125,125.50965881348,82.67967224121,177.81774902344,870,1344,1226,1344,1226,3,0,0,0
3883,-228.72265625,3127.60546875,120.91792297363,82.67967224121,124.36538696289,870,1344,1226,1344,1226,3,0,0,0
3884,-222.240234375,3300.755859375,125.85791015625,150.17460632324,265.68106079102,870,1344,1226,1344,1226,3,0,0,0
3885,-210.359375,3488.18359375,104.80256652832,131.80424499512,265.46337890625,870,1344,1226,1344,1226,3,0,0,0
3886,-169.708984375,3674.0595703125,133.91877746582,122.65238189697,161.36183166504,870,1344,1226,1344,1226,3,0,0,0
3887,-121.9843826294,3856.96484375,157.33447265625,122.65238189697,161.36183166504,870,1344,1226,1344,1226,3,0,0,0
3888,105.8281326294,4181.13671875,263.59548950195,370.6748046875,618.75927734375,870,1344,1226,1344,1226,3,0,0,0
3895,-330.046875,2335.16796875,157.45196533203,66.91736602783,138.89781188965,870,1360,1226,1360,1226,3,0,0,0
3896,-316.28125,2271.2861328125,148.59294128418,56.10144805908,165.05470275879,870,1360,1226,1360,1226,3,0,0,0
3897,-307.390625,2191.68359375,126.76109313965,80.95459747314,144.99612426758,870,1360,1226,1360,1226,3,0,0,0
3898,-390.458984375,2174.6923828125,121.5330581665,24.12968063354,43.80755996704,870,1360,1226,1360,1226,3,0,0,0
3899,835.8603515625,-1876.173828125,62.91558074951,138.6989440918,205.99688720703,870,1358,1226,1358,1226,3,0,0,0
3900,835.4248046875,-1866.953125,88.77639770508,251.23799133301,301.88323974609,972,3045,3043,3044,3043,3,0,0,0
3903,622.28125,3896.7099609375,80.6067199707,137.69175720215,200.79547119141,860,1063,1053,1063,11,3,0,0,0
3904,2014.7490234375,2020.2177734375,453.07208251953,41.41885757446,118.39095306397,870,1359,1226,1359,1226,3,0,0,0
3905,1981.1552734375,2144.23046875,453.03536987305,41.41885757446,112.262550354,870,1359,1226,1359,1226,3,0,0,0
3906,1983.7080078125,2213.1923828125,451.74090576172,38.88122940063,81.71562194824,870,1359,1226,1359,1226,3,0,0,0
3907,2031.76171875,2268.3486328125,452.04156494141,27.42632675171,82.53983306885,870,1359,1226,1359,1226,3,0,0,0
3910,0,0,0,11.09980773926,16.38408279419,961,1351,9,1351,0,3,0,0,0
3911,0,0,0,44.86330413818,58.9034614563,960,1352,1080,1352,1080,3,0,0,0
3912,0,0,0,23.11746788025,37.33404922485,1043,247,9,247,0,3,0,0,0
3913,1558.541015625,-229.59375,565.10797119141,155.83079528809,181.28413391113,870,1365,9,1386,11,3,0,0,0
3914,1924.2177734375,3329.3017578125,266.22647094727,115.36392211914,148.32997131348,870,1353,1226,1353,1226,3,0,0,0
3915,1899.7998046875,3169.26171875,264.37673950195,115.36392211914,148.32997131348,870,1353,1226,1353,1226,3,0,0,0
3916,1835.322265625,2985.0458984375,291.30676269531,115.36392211914,148.32997131348,870,1353,1226,1353,1226,3,0,0,0
3917,1810.181640625,2851.099609375,291.3039855957,115.36392211914,148.32997131348,870,1353,1226,1353,1226,3,0,0,0
3919,-1731.265625,1038.21484375,15.28841114044,147.39045715332,245.7882232666,870,1356,9,1356,0,3,0,0,0
3920,0,0,0,38.54849624634,55.51420974731,962,1257,9,1257,0,3,0,0,0
3921,0,0,0,51.16696166992,63.46161270142,996,1117,1274,1117,1274,3,0,0,0
3922,0,0,0,59.26249313354,87.95446777344,1009,1327,9,1327,0,3,0,0,0
3923,0,0,0,107.91458129883,156.93980407715,1011,1161,1226,1161,1226,3,0,0,0
3924,0,0,0,67.27223968506,115.83422851563,980,884,9,884,0,3,0,0,0
3925,0,0,0,58.91817855835,83.94940185547,1010,915,946,915,946,3,0,0,0
3926,-3815.203125,-4535.671875,27.51497459412,321.06182861328,418.46395874023,999,256,257,495,257,3,0,0,0
3928,0,0,0,321.06182861328,508.81509399414,999,1364,1364,1364,1364,3,0,0,0
3929,-3807.21875,-4535.71875,27.4384765625,322.96655273438,422.13125610352,1000,256,257,256,257,3,0,0,0
3930,0,0,0,373.28897094727,494.57656860352,1000,1364,1364,1364,1364,3,0,0,0
3931,2220.5234375,-1088.423828125,424.11767578125,194.54280090332,284.25073242188,1005,1230,9,1230,0,3,0,0,0
3932,0,0,0,65.45088195801,96.48767089844,1005,1366,1366,1366,1366,3,0,0,0
3934,3919.3017578125,1773.4384765625,904.33465576172,242.44876098633,369.06683349609,1014,1300,20,1110,20,3,0,0,0
3935,0,0,0,242.44876098633,369.06683349609,1014,1368,1368,1368,1368,3,0,0,0
3936,1981.48046875,-1947.375,212.65614318848,144.46971130371,186.74748229981,1024,1106,1080,1106,1080,3,0,0,0
3937,0,0,0,134.4797668457,165.25801086426,1024,1369,1369,1369,1369,3,0,0,0
3938,3030.6923828125,-1892.5703125,-5.19965267181,629.88305664063,801.39410400391,1028,1106,1080,1082,1080,3,0,0,0
3939,0,0,0,50.0085144043,75.92362213135,1035,1322,1274,1322,1274,3,0,0,0
3940,0,0,0,104.19940948486,152.74375915527,1048,1370,1370,1370,1370,3,0,0,0
3941,-2668.484375,1061.3642578125,0.11778478324,52.36284255981,85.73509216309,1048,1069,1450,1069,1365,3,0,0,0
3946,2088.16796875,4808.96875,154.01844787598,765.09820556641,948.68774414063,1049,1161,1226,1161,1226,3,0,0,0
3947,0,0,0,27.18683052063,42.87980270386,1049,1371,1226,1371,1226,3,0,0,0
3948,-884.12890625,4254.3984375,-0.3817204535,37.48903656006,37.48903656006,1050,1224,1226,1224,1226,3,0,0,0
3949,0,0,0,486.32266235352,652.19494628906,1050,1372,1372,1372,1372,3,0,0,0
3953,1792.71484375,283.513671875,488.15853881836,223.99189758301,295.20849609375,1051,776,9,776,9,3,0,0,0
3957,186.640625,3584.6748046875,256.21475219727,82.67967224121,255.8635559082,870,1344,1226,1344,1226,3,0,0,0
3958,-397.412109375,3419.7861328125,177.98915100098,56.15395355225,107.70010375977,870,1344,1226,1344,1226,3,0,0,0
3963,-2752.9453125,1078.35546875,13.24055957794,52.36284255981,103.34007263184,1048,1069,1450,1069,1365,3,0,0,0
3965,-2782.765625,975.3798828125,-1.14051651955,115.12185668945,147.62300109863,1048,1069,1450,1069,1365,3,0,0,0
3966,-2913.556640625,869.5029296875,2.35904955864,170.66871643066,223.82710266113,1048,1069,1450,1069,1365,3,0,0,0
3967,-2949.111328125,722.369140625,3.82855916023,162.80337524414,227.75889587402,1048,1069,1450,1069,1365,3,0,0,0
3968,-2859.716796875,550.634765625,33.61111068726,150.01770019531,205.16984558106,1048,1069,1450,1069,1365,3,0,0,0
3969,945.9580078125,-133.390625,430.97222900391,109.63842010498,169.55171203613,870,1136,9,1470,11,3,0,0,0
3970,1144.7353515625,-79.984375,476.72622680664,109.63842010498,169.55171203613,870,1136,9,1470,11,3,0,0,0
